CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaperlessBilling,MonthlyCharges,TotalCharges,SupportCalls,SatisfactionScore,Churn
CUST-71870,38,Male,11,Month-to-month,Fiber optic,Yes,75.69,879.88,2,6.0,Yes
CUST-71871,37,Male,47,Month-to-month,DSL,No,38.87,1822.14,1,8.1,No
CUST-71872,56,Male,30,Month-to-month,Fiber optic,No,64.53,1828.25,4,7.8,Yes
CUST-71873,32,Male,6,Two year,DSL,Yes,44.15,274.83,5,5.5,No
CUST-71874,18,Male,30,One year,Fiber optic,Yes,75.86,2300.22,1,7.0,Yes
CUST-71875,45,Male,43,Month-to-month,DSL,Yes,47.28,2061.06,2,5.9,Yes
CUST-71876,31,Female,51,Month-to-month,Fiber optic,Yes,66.29,3439.31,4,5.5,Yes
CUST-71877,34,Male,15,One year,DSL,Yes,33.48,495.65,3,7.8,Yes
CUST-71878,32,Female,9,One year,DSL,No,55.89,520.26,0,8.4,No
CUST-71879,37,Female,7,One year,DSL,No,47.32,316.93,2,,No
CUST-71880,45,Male,22,One year,No service,Yes,18.0,389.11,0,,No
CUST-71881,28,Female,2,Two year,Fiber optic,Yes,85.1,172.45,3,10.0,No
CUST-71882,83,Female,6,One year,DSL,Yes,41.07,247.57,2,8.1,No
CUST-71883,18,Female,9,Month-to-month,Fiber optic,No,58.43,509.84,2,,No
CUST-71884,60,Male,8,One year,Fiber optic,Yes,42.83,352.08,1,9.0,Yes
CUST-71885,37,Female,30,One year,Fiber optic,Yes,65.67,,1,7.3,No
CUST-71886,31,Male,7,Month-to-month,Fiber optic,No,65.11,442.27,2,6.3,No
CUST-71887,38,Female,5,Two year,DSL,Yes,35.64,178.71,1,8.5,No
CUST-71888,55,Male,14,Month-to-month,DSL,Yes,43.84,641.38,2,8.5,Yes
CUST-71889,35,Female,13,Two year,DSL,Yes,32.57,429.43,0,10.0,No
CUST-71890,39,Female,13,One year,DSL,No,52.73,659.44,2,7.9,Yes
CUST-71891,37,Female,9,Two year,DSL,Yes,42.66,392.41,1,7.4,No
CUST-71892,29,Female,10,Two year,No service,Yes,18.0,183.05,0,7.3,No
CUST-71893,56,Male,19,Month-to-month,DSL,No,40.11,745.4,0,10.0,No
CUST-71894,50,Male,37,Month-to-month,No service,Yes,21.14,742.04,1,9.9,Yes
CUST-71895,44,Male,62,One year,Fiber optic,No,60.19,3798.55,2,8.2,No
CUST-71896,55,Male,22,Two year,Fiber optic,No,60.03,1362.42,3,7.0,Yes
CUST-71897,54,Female,45,One year,DSL,Yes,47.95,2260.95,2,9.7,No
CUST-71898,45,Female,13,Month-to-month,No service,Yes,25.7,329.89,0,10.0,No
CUST-71899,38,Female,12,Month-to-month,No service,Yes,21.0,253.9,2,6.1,Yes
CUST-71900,41,Female,5,Month-to-month,No service,Yes,22.15,110.84,0,10.0,No
CUST-71901,49,Male,21,Month-to-month,Fiber optic,Yes,77.43,1723.58,1,7.8,Yes
CUST-71902,58,Female,3,Month-to-month,Fiber optic,Yes,36.12,109.52,3,6.1,Yes
CUST-71903,41,Female,11,Month-to-month,DSL,Yes,40.57,461.46,1,6.8,Yes
CUST-71904,51,Female,2,One year,DSL,Yes,47.46,99.26,1,7.5,Yes
CUST-71905,50,Female,13,One year,No service,No,18.0,222.34,6,5.9,Yes
CUST-71906,20,Male,23,One year,Fiber optic,Yes,70.58,1636.01,5,8.3,Yes
CUST-71907,23,Male,11,Two year,Fiber optic,Yes,72.55,797.57,4,7.1,Yes
CUST-71908,60,Female,16,Two year,DSL,Yes,36.34,607.19,1,6.9,No
CUST-71909,36,Female,14,Month-to-month,No service,No,18.0,242.6,2,6.6,Yes
CUST-71910,28,Female,21,One year,DSL,Yes,35.0,743.28,2,8.1,No
CUST-71911,62,Female,9,Month-to-month,DSL,No,39.55,376.4,0,8.0,Yes
CUST-71912,22,Male,10,One year,DSL,No,53.82,508.76,0,10.0,Yes
CUST-71913,58,Female,7,Month-to-month,DSL,No,43.17,306.61,2,9.3,No
CUST-71914,51,Male,23,Month-to-month,Fiber optic,Yes,60.3,1435.15,5,4.2,Yes
CUST-71915,45,Male,8,One year,Fiber optic,No,61.48,515.83,5,8.7,Yes
CUST-71916,28,Female,16,Month-to-month,Fiber optic,Yes,78.29,1264.96,0,9.9,Yes
CUST-71917,52,Female,12,Month-to-month,No service,Yes,22.5,281.31,0,7.3,Yes
CUST-71918,30,Male,36,Two year,DSL,Yes,40.53,1381.17,1,6.4,No
CUST-71919,49,Female,24,Month-to-month,Fiber optic,No,57.92,1449.87,2,7.4,Yes
CUST-71920,44,Male,13,One year,Fiber optic,No,63.09,809.2,1,7.8,No
CUST-71921,44,Male,22,One year,Fiber optic,No,72.11,1625.74,4,6.0,Yes
CUST-71922,28,Female,13,One year,No service,Yes,24.52,336.81,3,5.8,No
CUST-71923,23,Male,2,One year,No service,Yes,18.0,35.79,2,7.9,No
CUST-71924,38,Female,20,Month-to-month,DSL,Yes,45.0,882.41,1,7.7,Yes
CUST-71925,49,Male,14,Month-to-month,DSL,No,34.72,465.65,0,9.1,No
CUST-71926,36,Female,3,Two year,Fiber optic,No,66.27,187.97,4,3.9,Yes
CUST-71927,20,Female,32,Month-to-month,No service,Yes,31.52,983.58,1,8.3,No
CUST-71928,47,Female,18,Month-to-month,No service,No,18.0,336.13,0,9.4,No
CUST-71929,42,Female,22,Month-to-month,DSL,No,48.11,1022.61,4,6.5,Yes
CUST-71930,42,Male,72,Two year,DSL,No,39.61,2715.81,3,5.1,No
CUST-71931,40,Male,3,Month-to-month,DSL,No,28.79,91.51,0,8.2,Yes
CUST-71932,23,Male,11,Month-to-month,Fiber optic,Yes,64.15,741.7,3,5.6,Yes
CUST-71933,31,Female,9,Month-to-month,Fiber optic,Yes,50.81,470.34,6,3.9,Yes
CUST-71934,39,Female,8,Month-to-month,DSL,Yes,44.23,374.62,1,8.9,No
CUST-71935,52,Male,13,Month-to-month,Fiber optic,Yes,67.17,887.69,4,,No
CUST-71936,44,Female,8,Month-to-month,Fiber optic,No,58.28,478.27,2,6.7,Yes
CUST-71937,43,Female,15,Two year,DSL,No,46.55,715.11,1,10.0,Yes
CUST-71938,71,Female,6,One year,Fiber optic,Yes,59.2,371.57,2,7.2,No
CUST-71939,45,Female,17,Two year,Fiber optic,No,69.88,1138.59,4,6.0,No
CUST-71940,30,Female,27,One year,DSL,No,42.13,1200.26,3,7.4,No
CUST-71941,44,Male,39,Month-to-month,DSL,Yes,43.28,1622.92,3,6.4,Yes
CUST-71942,18,Male,5,Month-to-month,Fiber optic,No,60.2,301.22,0,8.5,Yes
CUST-71943,40,Female,13,Two year,Fiber optic,Yes,70.69,913.03,3,6.0,Yes
CUST-71944,38,Male,5,Month-to-month,No service,No,19.91,98.52,2,7.3,No
CUST-71945,19,Female,11,One year,No service,Yes,18.0,203.55,2,6.4,Yes
CUST-71946,19,Male,8,Two year,No service,Yes,18.92,147.15,2,6.3,No
CUST-71947,51,Female,31,Month-to-month,No service,Yes,18.0,564.96,1,7.5,No
CUST-71948,37,Male,30,Two year,No service,Yes,18.0,559.97,2,10.0,No
CUST-71949,33,Female,29,One year,DSL,Yes,36.47,1038.09,2,9.2,Yes
CUST-71950,49,Male,25,Month-to-month,Fiber optic,Yes,64.55,1666.86,6,7.9,Yes
CUST-71951,45,Male,14,One year,No service,Yes,18.0,263.96,2,5.5,No
CUST-71952,52,Male,48,Month-to-month,No service,Yes,18.0,852.37,1,9.8,No
CUST-71953,33,Female,17,Month-to-month,Fiber optic,Yes,76.79,1281.49,4,,Yes
CUST-71954,43,Female,22,Month-to-month,No service,No,18.16,,3,,Yes
CUST-71955,70,Male,8,Two year,No service,Yes,18.0,141.91,3,6.7,Yes
CUST-71956,47,Male,43,Month-to-month,Fiber optic,No,67.91,2860.34,2,8.1,No
CUST-71957,37,Female,43,Month-to-month,DSL,No,33.78,1504.5,3,5.3,Yes
CUST-71958,52,Female,32,Two year,DSL,Yes,44.74,1437.91,3,5.7,No
CUST-71959,50,Male,12,One year,DSL,Yes,31.4,356.35,2,5.8,Yes
CUST-71960,68,Male,19,Month-to-month,Fiber optic,Yes,59.63,1174.84,2,8.5,Yes
CUST-71961,38,Female,15,Month-to-month,No service,Yes,22.16,324.45,0,9.1,No
CUST-71962,45,Male,38,Two year,Fiber optic,Yes,65.45,2367.46,2,7.1,No
CUST-71963,54,Female,19,One year,DSL,No,43.03,844.54,0,9.8,Yes
CUST-71964,47,Female,15,Month-to-month,DSL,Yes,30.56,434.11,2,6.5,Yes
CUST-71965,37,Female,33,One year,Fiber optic,Yes,72.3,2494.16,2,10.0,No
CUST-71966,59,Male,23,Two year,Fiber optic,Yes,67.79,1524.82,3,7.6,Yes
CUST-71967,18,Male,9,Month-to-month,DSL,Yes,39.42,375.68,2,,Yes
CUST-71968,42,Male,8,One year,No service,No,32.72,268.55,1,8.4,Yes
CUST-71969,45,Male,15,Month-to-month,Fiber optic,Yes,59.35,916.71,2,8.8,No
CUST-71970,23,Male,10,Month-to-month,No service,Yes,18.0,181.98,3,6.5,Yes
CUST-71971,47,Female,14,Month-to-month,Fiber optic,Yes,64.47,882.63,0,10.0,Yes
CUST-71972,37,Male,4,Two year,No service,No,28.87,118.52,1,7.3,No
CUST-71973,31,Female,12,Month-to-month,No service,No,18.0,216.78,2,9.2,Yes
CUST-71974,35,Female,7,One year,DSL,Yes,50.14,339.69,2,6.9,Yes
CUST-71975,66,Female,63,Month-to-month,No service,No,28.69,1767.04,7,6.8,No
CUST-71976,48,Male,37,Month-to-month,DSL,Yes,33.37,1161.59,0,7.9,No
CUST-71977,18,Female,10,Month-to-month,No service,Yes,24.29,248.83,5,4.8,Yes
CUST-71978,47,Male,7,One year,Fiber optic,Yes,76.65,,4,7.7,Yes
CUST-71979,42,Female,24,Month-to-month,DSL,Yes,36.65,831.95,6,2.3,Yes
CUST-71980,34,Female,10,Month-to-month,Fiber optic,Yes,79.33,820.95,2,9.1,No
CUST-71981,39,Female,28,Two year,Fiber optic,No,75.11,1993.87,4,6.0,No
CUST-71982,28,Female,2,One year,DSL,Yes,47.52,97.26,3,5.1,No
CUST-71983,47,Female,29,Month-to-month,No service,Yes,32.22,,4,4.2,Yes
CUST-71984,33,Female,11,Month-to-month,Fiber optic,Yes,75.78,825.39,2,7.6,Yes
CUST-71985,37,Male,11,Month-to-month,DSL,No,41.86,472.68,1,,No
CUST-71986,27,Male,16,Month-to-month,Fiber optic,No,72.48,1222.2,4,9.3,Yes
CUST-71987,62,Female,6,Month-to-month,DSL,Yes,63.2,370.3,0,9.1,No
CUST-71988,18,Female,15,Month-to-month,No service,No,18.0,275.45,1,,Yes
CUST-71989,36,Male,40,Month-to-month,No service,Yes,19.82,777.26,2,,No
CUST-71990,18,Male,27,Month-to-month,Fiber optic,Yes,58.5,1524.87,1,8.2,No
CUST-71991,44,Female,39,One year,DSL,Yes,26.52,1020.29,1,8.5,No
CUST-71992,26,Male,33,Two year,DSL,Yes,44.99,,1,8.9,No
CUST-71993,46,Female,28,One year,DSL,Yes,51.06,1476.13,2,9.3,No
CUST-71994,30,Female,19,Two year,Fiber optic,Yes,61.15,1162.78,6,3.9,Yes
CUST-71995,67,Male,23,One year,DSL,Yes,40.75,967.48,0,9.7,No
CUST-71996,63,Female,53,Month-to-month,No service,Yes,19.63,1059.72,0,7.1,No
CUST-71997,30,Male,31,Two year,DSL,No,42.4,1305.8,3,9.3,No
CUST-71998,59,Male,15,Month-to-month,Fiber optic,Yes,65.95,980.96,5,5.8,Yes
CUST-71999,49,Male,6,One year,Fiber optic,Yes,62.43,377.41,3,9.3,Yes
CUST-72000,45,Female,24,Month-to-month,DSL,Yes,48.9,1156.85,1,7.8,No
CUST-72001,28,Male,31,One year,DSL,Yes,44.8,1357.57,3,7.2,No
CUST-72002,37,Male,25,Month-to-month,DSL,No,46.01,1123.88,0,9.3,No
CUST-72003,46,Male,41,Month-to-month,DSL,Yes,58.33,2336.8,1,10.0,Yes
CUST-72004,58,Female,22,Month-to-month,No service,No,18.13,383.5,3,6.6,Yes
CUST-72005,28,Male,10,Two year,DSL,No,38.42,367.92,2,7.7,No
CUST-72006,44,Female,9,Month-to-month,No service,No,18.0,155.65,2,9.7,No
CUST-72007,21,Female,14,Two year,Fiber optic,Yes,54.64,737.53,2,9.8,No
CUST-72008,52,Male,30,Month-to-month,No service,No,32.31,939.45,0,10.0,No
CUST-72009,48,Female,18,One year,No service,No,21.07,356.97,2,9.0,No
CUST-72010,46,Male,18,Month-to-month,DSL,Yes,27.84,482.33,0,7.3,Yes
CUST-72011,46,Female,4,One year,DSL,No,42.02,162.49,2,7.9,No
CUST-72012,33,Male,23,One year,DSL,Yes,50.2,1088.4,0,8.7,Yes
CUST-72013,48,Female,3,Two year,DSL,Yes,46.93,144.57,1,,No
CUST-72014,46,Female,8,One year,DSL,No,47.01,365.92,0,8.4,No
CUST-72015,35,Female,17,Month-to-month,Fiber optic,No,64.55,1149.76,0,8.3,Yes
CUST-72016,32,Male,17,Two year,Fiber optic,Yes,50.79,831.08,1,6.4,No
CUST-72017,56,Male,18,Month-to-month,DSL,Yes,33.75,,1,8.3,No
CUST-72018,34,Female,3,Month-to-month,Fiber optic,No,71.8,218.75,4,3.4,Yes
CUST-72019,49,Female,9,Month-to-month,Fiber optic,Yes,62.0,555.19,3,8.3,Yes
CUST-72020,32,Female,17,Month-to-month,No service,No,20.18,344.54,0,8.8,Yes
CUST-72021,32,Male,17,One year,Fiber optic,No,56.24,939.74,6,4.8,Yes
CUST-72022,50,Male,18,Month-to-month,Fiber optic,No,70.89,1258.3,0,9.3,Yes
CUST-72023,68,Male,23,One year,DSL,Yes,66.53,1516.32,0,10.0,No
CUST-72024,44,Female,13,Month-to-month,Fiber optic,Yes,69.56,920.32,3,8.2,Yes
CUST-72025,41,Female,31,Month-to-month,DSL,No,46.51,1466.99,4,3.9,Yes
CUST-72026,51,Female,20,Month-to-month,DSL,Yes,40.53,841.78,1,9.9,Yes
CUST-72027,29,Male,14,Month-to-month,Fiber optic,Yes,62.41,830.47,3,7.5,Yes
CUST-72028,44,Female,21,Month-to-month,DSL,Yes,33.19,693.71,0,8.4,No
CUST-72029,34,Male,21,Month-to-month,Fiber optic,Yes,77.06,1577.36,1,10.0,Yes
CUST-72030,21,Male,16,One year,Fiber optic,No,73.18,1208.46,2,4.7,No
CUST-72031,65,Male,14,One year,DSL,Yes,43.87,,1,8.2,No
CUST-72032,36,Female,7,One year,DSL,Yes,36.34,246.19,3,9.4,No
CUST-72033,32,Female,18,Two year,Fiber optic,Yes,82.27,1475.65,0,10.0,Yes
CUST-72034,36,Male,12,Month-to-month,Fiber optic,Yes,60.23,711.86,4,6.6,No
CUST-72035,27,Male,29,Month-to-month,Fiber optic,No,64.34,1828.22,3,5.2,No
CUST-72036,37,Female,10,Month-to-month,No service,No,18.0,183.65,0,9.2,No
CUST-72037,18,Female,14,Month-to-month,Fiber optic,Yes,60.05,808.18,1,8.3,Yes
CUST-72038,45,Male,3,One year,Fiber optic,Yes,75.17,220.49,0,9.0,Yes
CUST-72039,18,Female,38,Month-to-month,DSL,Yes,33.13,1296.54,1,10.0,No
CUST-72040,18,Female,13,Two year,Fiber optic,No,80.79,1065.14,4,7.9,No
CUST-72041,59,Female,22,Two year,No service,No,23.08,521.5,2,9.8,No
CUST-72042,50,Female,6,Two year,DSL,Yes,37.68,233.74,2,8.1,No
CUST-72043,23,Male,3,One year,DSL,Yes,45.12,127.69,0,10.0,No
CUST-72044,57,Male,13,Month-to-month,No service,No,22.35,298.98,0,8.0,No
CUST-72045,47,Male,32,Month-to-month,DSL,Yes,31.97,1032.7,1,7.1,No
CUST-72046,39,Female,23,Month-to-month,Fiber optic,No,55.95,1321.97,4,7.5,Yes
CUST-72047,39,Female,8,Month-to-month,Fiber optic,Yes,72.42,575.59,3,3.7,Yes
CUST-72048,27,Female,10,Month-to-month,Fiber optic,No,70.2,726.88,2,7.3,Yes
CUST-72049,35,Female,9,One year,Fiber optic,Yes,65.42,622.07,1,10.0,No
CUST-72050,72,Male,4,Month-to-month,Fiber optic,No,71.51,283.84,1,,Yes
CUST-72051,39,Female,14,Month-to-month,No service,Yes,27.29,367.35,1,10.0,No
CUST-72052,31,Male,20,One year,DSL,Yes,46.55,894.11,0,9.9,No
CUST-72053,48,Female,9,Two year,No service,No,18.0,152.75,2,10.0,No
CUST-72054,44,Female,17,Month-to-month,No service,No,18.0,316.79,0,7.8,No
CUST-72055,27,Female,1,One year,Fiber optic,No,61.93,58.48,1,,No
CUST-72056,36,Female,10,Two year,DSL,No,49.49,500.11,5,6.2,Yes
CUST-72057,25,Male,13,Month-to-month,DSL,No,58.02,758.71,0,9.0,No
CUST-72058,66,Female,21,Month-to-month,Fiber optic,Yes,65.12,1303.6,2,9.3,Yes
CUST-72059,48,Female,39,Month-to-month,Fiber optic,Yes,56.56,2211.03,3,7.1,Yes
CUST-72060,27,Male,18,Month-to-month,No service,Yes,25.82,459.44,3,6.8,Yes
CUST-72061,41,Male,5,Month-to-month,No service,No,25.78,125.66,1,9.1,Yes
CUST-72062,62,Male,30,Month-to-month,Fiber optic,Yes,62.25,1769.46,5,,No
CUST-72063,45,Male,25,Month-to-month,No service,Yes,27.89,703.51,1,8.1,No
CUST-72064,41,Female,15,One year,No service,Yes,18.0,283.9,3,6.0,No
CUST-72065,45,Female,27,Month-to-month,Fiber optic,Yes,66.28,1864.72,1,8.0,No
CUST-72066,26,Male,16,Month-to-month,Fiber optic,Yes,77.25,1274.45,4,8.8,Yes
CUST-72067,48,Female,40,Two year,Fiber optic,Yes,58.62,2315.93,1,8.0,No
CUST-72068,24,Female,23,Two year,Fiber optic,Yes,62.36,1367.29,3,8.9,No
CUST-72069,46,Male,31,One year,Fiber optic,No,63.33,1945.99,2,,Yes
CUST-72070,61,Male,11,Two year,Fiber optic,No,52.88,591.5,1,6.7,No
CUST-72071,39,Male,14,One year,Fiber optic,Yes,57.69,840.24,3,8.4,Yes
CUST-72072,49,Female,9,Month-to-month,No service,No,18.0,168.77,1,8.6,Yes
CUST-72073,32,Male,19,One year,DSL,No,36.3,683.57,1,6.5,No
CUST-72074,46,Female,14,Month-to-month,Fiber optic,Yes,68.43,936.41,5,8.4,Yes
CUST-72075,27,Male,28,Month-to-month,Fiber optic,Yes,69.51,1982.12,3,6.7,No
CUST-72076,18,Male,72,Two year,Fiber optic,Yes,64.0,4547.88,3,7.3,No
CUST-72077,43,Female,20,One year,Fiber optic,No,75.62,1529.36,4,6.6,No
CUST-72078,50,Female,3,Two year,Fiber optic,Yes,63.57,182.4,0,10.0,No
CUST-72079,36,Female,26,Two year,Fiber optic,Yes,64.97,1633.7,4,8.3,No
CUST-72080,31,Female,21,Two year,DSL,No,58.2,1239.4,6,6.1,Yes
CUST-72081,39,Male,20,Month-to-month,Fiber optic,Yes,58.01,1176.23,1,7.8,Yes
CUST-72082,47,Female,21,One year,Fiber optic,No,61.05,1242.02,2,8.1,No
CUST-72083,62,Female,25,One year,DSL,Yes,40.72,996.16,1,8.3,No
CUST-72084,54,Female,5,One year,No service,Yes,25.83,129.92,3,6.9,Yes
CUST-72085,50,Male,23,Month-to-month,DSL,No,38.08,849.9,1,,Yes
CUST-72086,30,Female,3,Month-to-month,Fiber optic,No,80.73,255.11,3,6.2,Yes
CUST-72087,32,Female,14,Month-to-month,No service,Yes,18.04,259.09,2,7.9,No
CUST-72088,18,Female,5,One year,Fiber optic,Yes,66.59,315.77,3,3.6,No
CUST-72089,39,Female,19,Month-to-month,Fiber optic,No,73.4,1322.43,0,8.8,Yes
CUST-72090,44,Male,46,One year,DSL,No,59.73,2681.5,2,8.0,No
CUST-72091,65,Male,17,One year,Fiber optic,No,66.88,1202.0,1,8.9,No
CUST-72092,18,Female,14,Month-to-month,DSL,Yes,42.34,596.55,1,8.0,Yes
CUST-72093,36,Male,29,Month-to-month,DSL,Yes,47.55,1430.32,3,6.4,Yes
CUST-72094,21,Male,39,Month-to-month,DSL,No,34.98,1294.9,2,8.6,No
CUST-72095,39,Female,20,Two year,DSL,Yes,49.23,942.73,6,6.3,No
CUST-72096,31,Male,8,Two year,Fiber optic,Yes,60.0,454.88,5,3.4,Yes
CUST-72097,73,Female,2,One year,Fiber optic,Yes,66.44,127.67,3,6.9,No
CUST-72098,60,Male,9,Month-to-month,Fiber optic,Yes,70.69,634.32,1,7.0,No
CUST-72099,44,Female,5,One year,Fiber optic,No,69.68,355.05,4,6.5,No
CUST-72100,43,Male,23,Month-to-month,Fiber optic,Yes,69.63,1547.77,2,8.2,Yes
CUST-72101,18,Female,37,Month-to-month,Fiber optic,Yes,55.66,1936.39,2,9.1,No
CUST-72102,41,Female,34,Month-to-month,DSL,Yes,31.71,1015.72,1,9.3,Yes
CUST-72103,35,Female,16,Two year,DSL,No,35.87,552.43,1,10.0,No
CUST-72104,51,Male,2,Two year,DSL,Yes,35.84,74.43,4,7.0,No
CUST-72105,31,Female,20,Two year,DSL,No,49.59,1015.36,2,9.1,No
CUST-72106,25,Female,16,Month-to-month,Fiber optic,Yes,69.82,1057.44,1,7.9,Yes
CUST-72107,57,Male,8,Month-to-month,DSL,Yes,46.05,373.26,5,3.8,Yes
CUST-72108,31,Female,29,One year,Fiber optic,Yes,59.36,1676.79,3,7.8,Yes
CUST-72109,44,Female,7,One year,Fiber optic,No,63.03,461.06,3,9.9,No
CUST-72110,49,Female,5,One year,Fiber optic,No,49.02,247.99,4,5.8,Yes
CUST-72111,68,Male,7,Month-to-month,Fiber optic,No,70.97,474.59,3,5.5,Yes
CUST-72112,42,Male,18,Two year,Fiber optic,No,73.88,1310.45,4,6.4,Yes
CUST-72113,45,Male,13,Month-to-month,DSL,Yes,47.03,579.68,0,10.0,Yes
CUST-72114,54,Male,25,Month-to-month,DSL,No,37.12,954.37,0,10.0,No
CUST-72115,58,Male,14,Month-to-month,DSL,Yes,24.75,329.64,1,9.0,No
CUST-72116,28,Male,8,One year,No service,No,22.59,182.41,2,9.9,No
CUST-72117,43,Female,18,Month-to-month,DSL,No,34.94,,4,6.9,No
CUST-72118,61,Female,7,One year,Fiber optic,Yes,56.64,374.83,3,10.0,Yes
CUST-72119,20,Female,72,Month-to-month,Fiber optic,No,60.25,4459.49,2,7.8,No
CUST-72120,49,Male,30,One year,DSL,No,34.34,1012.01,2,8.3,No
CUST-72121,18,Female,7,Month-to-month,No service,Yes,18.0,127.01,0,9.3,Yes
CUST-72122,40,Male,40,Month-to-month,Fiber optic,No,73.01,2945.9,2,9.4,Yes
CUST-72123,34,Male,11,One year,No service,No,18.0,201.06,0,8.4,No
CUST-72124,48,Female,13,Month-to-month,No service,No,28.06,365.41,0,10.0,No
CUST-72125,45,Female,15,Two year,Fiber optic,Yes,67.38,974.13,0,7.5,No
CUST-72126,40,Male,8,Two year,No service,No,22.08,177.32,0,9.5,No
CUST-72127,54,Male,10,Month-to-month,Fiber optic,Yes,72.82,755.91,5,5.8,Yes
CUST-72128,33,Female,30,Month-to-month,DSL,Yes,42.4,1291.88,5,4.5,Yes
CUST-72129,26,Male,22,Month-to-month,DSL,Yes,28.32,,2,7.8,No
CUST-72130,18,Female,32,Month-to-month,No service,No,18.0,562.2,1,,No
CUST-72131,42,Female,9,Month-to-month,No service,Yes,18.0,165.32,1,9.9,Yes
CUST-72132,71,Male,13,One year,Fiber optic,Yes,69.89,918.17,0,7.8,No
CUST-72133,50,Male,1,Month-to-month,No service,No,26.6,25.7,2,5.0,Yes
CUST-72134,43,Female,10,Month-to-month,DSL,Yes,48.99,474.08,2,8.3,Yes
CUST-72135,18,Female,11,Month-to-month,No service,Yes,18.0,206.55,3,5.8,Yes
CUST-72136,56,Female,4,Month-to-month,Fiber optic,Yes,70.1,285.67,3,9.8,Yes
CUST-72137,61,Female,21,Month-to-month,No service,No,19.22,407.27,1,7.2,Yes
CUST-72138,33,Male,23,Two year,Fiber optic,No,72.49,1699.4,1,9.2,No
CUST-72139,25,Female,33,Two year,DSL,No,50.96,1759.86,4,6.7,No
CUST-72140,19,Male,14,One year,Fiber optic,Yes,58.92,789.86,2,8.4,No
CUST-72141,19,Female,7,Month-to-month,DSL,Yes,36.21,268.33,0,10.0,Yes
CUST-72142,45,Male,15,Month-to-month,No service,No,18.0,273.68,1,8.1,Yes
CUST-72143,54,Male,17,One year,DSL,No,44.6,785.21,0,8.3,No
CUST-72144,46,Male,10,Month-to-month,Fiber optic,Yes,59.01,605.61,1,9.3,No
CUST-72145,63,Female,16,Month-to-month,No service,Yes,20.0,309.62,0,7.6,Yes
CUST-72146,41,Male,1,Month-to-month,No service,Yes,32.3,33.61,2,8.1,Yes
CUST-72147,36,Male,5,One year,No service,No,30.97,163.07,1,7.1,Yes
CUST-72148,36,Female,12,Month-to-month,DSL,Yes,48.57,554.31,1,10.0,Yes
CUST-72149,40,Female,21,One year,Fiber optic,Yes,53.1,1164.68,4,5.3,No
CUST-72150,72,Female,19,Month-to-month,DSL,Yes,40.41,808.13,2,10.0,Yes
CUST-72151,49,Female,29,Month-to-month,Fiber optic,No,68.34,1925.6,1,7.5,Yes
CUST-72152,52,Male,47,Month-to-month,DSL,Yes,39.17,1874.45,1,8.9,No
CUST-72153,63,Female,2,Two year,DSL,No,30.35,61.83,2,7.4,No
CUST-72154,30,Female,9,Two year,Fiber optic,Yes,75.28,711.22,3,7.4,No
CUST-72155,73,Male,9,Month-to-month,Fiber optic,Yes,55.34,,3,6.0,Yes
CUST-72156,28,Female,34,One year,Fiber optic,Yes,74.59,2448.89,2,9.9,Yes
CUST-72157,52,Female,17,Month-to-month,DSL,Yes,44.7,744.69,1,6.7,Yes
CUST-72158,62,Male,26,Month-to-month,Fiber optic,Yes,53.45,1392.54,3,7.4,Yes
CUST-72159,44,Male,11,Month-to-month,DSL,No,51.26,595.74,2,9.1,Yes
CUST-72160,49,Male,6,Month-to-month,No service,No,18.0,104.17,0,9.7,No
CUST-72161,36,Female,58,Month-to-month,DSL,No,53.47,3209.17,0,7.7,No
CUST-72162,34,Male,10,Month-to-month,Fiber optic,No,64.82,625.13,3,5.3,No
CUST-72163,44,Male,12,One year,Fiber optic,No,84.83,1039.54,2,8.6,Yes
CUST-72164,37,Female,8,Month-to-month,Fiber optic,Yes,62.7,474.32,3,6.1,Yes
CUST-72165,40,Female,15,Month-to-month,Fiber optic,Yes,69.54,1078.3,5,8.4,Yes
CUST-72166,45,Female,10,One year,Fiber optic,Yes,71.26,711.57,2,8.8,No
CUST-72167,50,Male,22,Month-to-month,DSL,Yes,36.45,782.94,3,6.0,No
CUST-72168,43,Male,5,Month-to-month,No service,Yes,18.0,91.91,1,7.2,Yes
CUST-72169,25,Male,9,One year,Fiber optic,Yes,70.27,,3,8.2,No
CUST-72170,39,Male,28,Two year,DSL,Yes,45.65,1235.41,3,7.9,No
CUST-72171,31,Male,13,Two year,Fiber optic,Yes,69.91,934.57,4,4.7,No
CUST-72172,45,Male,15,One year,DSL,No,30.15,459.16,2,8.6,No
CUST-72173,51,Male,15,One year,No service,Yes,18.0,272.07,0,6.0,No
CUST-72174,48,Female,32,One year,DSL,No,50.09,,3,6.7,No
CUST-72175,43,Female,30,Two year,DSL,Yes,40.5,1271.97,0,8.8,No
CUST-72176,47,Female,24,One year,DSL,No,50.75,1164.05,3,,Yes
CUST-72177,32,Female,6,Month-to-month,Fiber optic,No,73.42,452.73,0,9.3,No
CUST-72178,63,Male,10,Month-to-month,Fiber optic,Yes,85.59,833.69,2,7.3,Yes
CUST-72179,57,Male,5,Month-to-month,No service,No,31.77,154.06,1,6.9,No
CUST-72180,31,Male,18,Month-to-month,Fiber optic,Yes,70.48,1283.74,4,7.1,Yes
CUST-72181,39,Male,8,Month-to-month,Fiber optic,No,64.33,511.96,3,6.5,Yes
